video_id,LABEL,title_description,title_comments,title_Audio-text,description_comments,description_Audio-text,comments_Audio-text
hSYPO2LSWxw,REAL,0.08828103469478041,0.07879265818242523,0.0,0.2108757857900618,0.0,0.038244640787147635
K5A1RezhxMU,REAL,0.119125966067622,0.041191248604318643,0.0,0.38063115778113105,0.03547543709169514,0.036252565335204434
WsqnZvsBTQ0,REAL,0.18036004829522903,0.042982401826902314,0.0,0.1052110151216845,0.02429625701899477,0.03275832393118443
IWa8XnmKzA0,REAL,0.22116117858320408,0.09411537534495512,0.0,0.07790006235282247,0.0,0.0
M0ImB9fImtc,REAL,0.13664131769970256,0.12182400634122383,0.0,0.10034696146826916,0.0,0.0
ARWbsGi-dWU,REAL,0.20068758545386073,0.037753526023149804,0.0,0.06151558697634191,0.03926598182977218,0.04977605511059224
I297fWlMDx0,REAL,0.11576041312872855,0.1434565287706094,0.0,0.17016520139413777,0.03832851359571412,0.03915616253833948
YUEtgAPNV0w,REAL,0.1784589662310355,0.03308382973554188,0.0,0.056999565027595234,0.02021615467996052,0.09431510702459658
OCeqeJi_jYI,REAL,0.21586806304347622,0.1417257685054018,0.03653740731053504,0.36157706032136966,0.04922711045446579,0.06678084367028435
d72vXhJDE6M,REAL,0.2233657551514454,0.03660974524686923,0.0,0.05825950202296094,0.013935359382579747,0.043446971021943254
iGBnjKnU4pU,REAL,0.2607451968792434,0.07637893067913465,0.04311637052496006,0.18120720384936706,0.06204019510025141,0.05078119345918689
JznTUVongfk,REAL,0.3480368482643915,0.11513135014722747,0.1577456204813594,0.1355972578614635,0.14042930854163366,0.16580089495223918
KEHV90TfFm8,REAL,0.3239514547702338,0.05100879533376437,0.0,0.03237043984579331,0.0,0.0
rEhiYpkLrvA,REAL,0.266569848529474,0.07150955809196959,0.0,0.2258059138155898,0.0697272711102315,0.06256848169334964
yGxKV3a-giQ,REAL,0.26646400062137315,0.09652895848031695,0.14422362083556728,0.07623318942726458,0.053956917913896396,0.04317277628113109
Lqj3PhXBEnk,REAL,0.15661378517400498,0.11688779438444546,0.02389663213979978,0.09505219057663455,0.06446425618088522,0.08475379023689197
WDiK14qI3pQ,REAL,0.19460906556472268,0.01873092696357635,0.0,0.0327932059312284,0.0,0.00985432689143889
bYSRPuDEnTg,REAL,0.11652933855463063,0.1159187026773474,0.0,0.10513767298890153,0.0,0.0
N1Bsvxje-Dg,REAL,0.10665211186463848,0.12998734110234134,0.12581782132209132,0.2504241763332281,0.023618690534589766,0.060911715738229844
3WXHc9HbEH8,REAL,0.0,0.15434696566870665,0.0,0.04744216272091024,0.019513006676489534,0.022361030274574
scR-7z8diUU,REAL,0.4710321894497725,0.1415850896518541,0.0,0.14630296311658333,0.0,0.0
VjgmMO5t9y0,REAL,0.4964764325742645,0.03583279955158857,0.0,0.044988331751489335,0.0,0.008390215799368779
-9tEqVg1PYQ,REAL,0.0,0.05264334821680196,0.0,0.1639305369957344,0.0,0.010504574110815838
kffacxfA7G4,REAL,0.2341232769507964,0.15175225533092654,0.055436189574118395,0.0853049821742309,0.018782195196057304,0.09673560857895878
pRpeEdMmmQ0,REAL,0.30386733755073736,0.20407835665522445,0.0,0.12530339184519607,0.0,0.0
JGwWNGJdvx8,REAL,0.21392100240182155,0.048859598026539594,0.1757860783933462,0.2705443019386093,0.35219626637102974,0.1384265178653128
ALZHF5UqnU4,REAL,0.3343481914075185,0.1311414837633667,0.12735952979479354,0.12345396657866625,0.09666235024180557,0.012499645471341761
60ItHLz5WEA,REAL,0.2535865563059419,0.07538019947542625,0.0,0.08519341100692222,0.052637118518950046,0.034921330758489466
RgKAFK5djSk,REAL,0.16767211277211513,0.04854947127575561,0.1093106196185763,0.09162735905784172,0.024778421763710052,0.057681221089350115
8EJ3zbKTWQ8,REAL,0.2951003844639379,0.15605922979051562,0.3114679170340573,0.1286949837917813,0.10689798150973902,0.18303320302658568
fRh_vgS2dFE,REAL,0.23781953115923193,0.10641443721819549,0.08563016527486379,0.1907443745678294,0.44390248035610813,0.1238195768814005
DK_0jXPuIr0,REAL,0.178493572525835,0.15605466538474028,0.4494364165239821,0.1574003028745476,0.3110990061753822,0.14377747341958208
weeI1G46q0o,REAL,0.15772034024728587,0.10863164460873931,0.05700655341923561,0.254149976252203,0.039339072628019126,0.1084384720785053
4GuqB1BQVr4,REAL,0.2395837437742208,0.11210226492680563,0.05087627663520744,0.06464490160709138,0.035268729420644615,0.20711141374839617
euCqAq6BRa4,REAL,0.2959957748789718,0.10739119853441935,0.0,0.05633084845567674,0.0,0.0
egVAW6l_QU8,REAL,0.3846024224178741,0.3338465889870966,0.0,0.08410365152383062,0.013580883701359419,0.011434405639188032
Il-an3K9pjg,REAL,0.3846024224178741,0.031323818426403215,0.0,0.03602482610100577,0.0,0.06525936620071643
pRfmrE0ToTo,REAL,0.2569303642911638,0.043407837431336825,0.0,0.16470034384184948,0.013734231315391794,0.00771068663629858
qqob4D3BoZc,REAL,0.3653469611040665,0.06707004955712173,0.0,0.027598576116638088,0.0036149111589380205,0.10251343812573503
X-x7eZOdBFM,REAL,0.3041739089836997,0.06004551808540141,0.0,0.11020698091610338,0.0,0.0
r3RXHOTMmLw,REAL,0.3846024224178741,0.07314834930754137,0.0,0.05082850644083349,0.004739497835911099,0.05882520796993198
u3ePPA0yzSU,REAL,0.19936179047262673,0.051292113454342106,0.2375264787460843,0.3054826138522132,0.153617561255731,0.10428469493169495
1tvLIhEaEKo,REAL,0.209881855494506,0.0991514944367688,0.0,0.20040425525585917,0.13931135996034216,0.04350003665885396
kHue-HaXXzg,REAL,0.13049826525614125,0.2623688781660099,0.3949858060941141,0.14537631979365603,0.25089696039059856,0.3520933999026424
AByfaYcOm4A,REAL,0.0673528374992309,0.11712244266585992,0.0,0.0610001140164924,0.0,0.0
1zfzka5VwRc,REAL,0.06094590580721494,0.25079983525735217,0.0,0.03924361336299898,0.0,0.06266206140585288
il9nqWw9W3Y,REAL,0.0625363474164109,0.15961697722490747,0.0,0.0425008211913368,0.0,0.0
cwLRQn61oUY,REAL,0.07277436918378502,0.10417342655059786,0.0,0.05554696258160654,0.0,0.0
r_8ydghbGSg,REAL,0.07632575255739509,0.145509616284603,0.0,0.061468471906082546,0.0069515279999598865,0.10212123384739218
v9uDwppN5-w,REAL,0.0673528374992309,0.14479795334971596,0.0,0.0683329238178777,0.0,0.12093480460164507
OJGUbwVMBeA,REAL,0.05221459152981435,0.11874194332443203,0.0,0.051954423630042094,0.0,0.003518887669148755
WDAd0S92Uko,REAL,0.06421895752758754,0.16147731428727136,0.19976381413756958,0.03828383118123966,0.0,0.2553099761314357
z3zdIHDTbg0,REAL,0.0673528374992309,0.15509181475009007,0.0,0.0310427686336659,0.0,0.06913989646626363
SM1w9PEQOE8,REAL,0.1668119654509997,0.19368699070369438,0.1774219317217634,0.0924527203663529,0.024972555971262796,0.14524653425636166
4rp2aLQl7vg,REAL,0.2230481675985529,0.18192588673813376,0.0,0.20308039073355844,0.0,0.0
Vw34wMAqWzc,REAL,0.19907783366638604,0.17637897409871411,0.0,0.20342895836793976,0.0,0.0
6C6oOcDFmLY,REAL,0.22106734692451108,0.45541101348113555,0.0,0.23964577368373316,0.0,0.0
GrsEAvRerTg,REAL,0.16889202987503674,0.5410682272666351,0.0,0.24114978955683464,0.0,0.0
OKjV2SQfKrw,REAL,0.2087789205350161,0.33419073928810644,0.0,0.1464947365404159,0.0,0.0
auqyXFLZ_zw,REAL,0.20110559706292203,0.18046066811628178,0.0,0.3155244253084021,0.0,0.0
fJeJuc27ggE,REAL,0.16044315629187678,0.398145645412009,0.0,0.2330849205008896,0.0,0.0
c0cUE-ePDEc,REAL,0.23613213399373223,0.21698562577042116,0.0,0.19248584770253216,0.0,0.0
t8IK0ZqfxNI,REAL,0.20153358458021994,0.2982443804378121,0.0,0.23535063393139202,0.0,0.0
ntQsMSuEbyg,REAL,0.19163201238273964,0.3456484305077502,0.0,0.32158155586639886,0.0,0.0
3dWrKNrWbWQ,REAL,0.2046080150165704,0.27130656890656313,0.0,0.20618464417629923,0.0,0.0
Kwu1yIC-ssg,REAL,0.40815184797897597,0.39823002254479467,0.09238729585221259,0.34698801203173163,0.029327455292493313,0.13224275867795288
MZbvx1wUMXc,REAL,0.4199251004475411,0.32896952490128384,0.14573100810354975,0.22525628635462552,0.0840514111935699,0.2044875496687276
HNXhdo5j914,REAL,0.41035303891614816,0.3008259772689564,0.06909515718677839,0.14089712963246115,0.03387525748674988,0.08322760002345594
6oQL_zspkVE,REAL,0.37538165143035257,0.22796069420327442,0.05758964031938771,0.19531752198959212,0.05496465671480358,0.10332630507073522
bkho0RB0zz0,REAL,0.024036152413081827,0.04280703842067367,0.0,0.28336465560855634,0.0,0.0
vz2rAgXjkCA,REAL,0.1683392672473191,0.22936813903639847,0.0,0.4181081197244868,0.0,0.0
6Viyt2aIOG8,REAL,0.2845594150827724,0.23983152732303517,0.37137631096713547,0.3520880624284311,0.2880083844282521,0.37567600700470355
zAGVQLHvwOY,REAL,0.03226912433028383,0.1459838535143766,0.03460008498277751,0.14442976249754086,0.023984655161884878,0.13915822160551225
zqUopiAYdRg,REAL,0.08487889308638981,0.07648450396673809,0.0,0.12585221700507002,0.034814836707259184,0.04042610018215185
xhJ5P7Up3jA,REAL,0.09486794815381513,0.1111452398125633,0.0,0.1057189361453539,0.012960372553769382,0.02145404854601652
u7gIT3OfXRk,REAL,0.31283291659376306,0.04702219051631216,0.04793334297115803,0.14699853248084796,0.038139280133023395,0.04392078682877405
t433PEQGErc,REAL,0.0911543987481901,0.17876618922797827,0.0,0.14229091086167323,0.019893266803543246,0.03166835789087976
Skpu5HaVkOc,REAL,0.18797599986996733,0.038472397040418896,0.0,0.07159761137351993,0.0,0.005631117517611577
AHOxlNZd3mM,REAL,0.10235157454244738,0.03168357889724634,0.0,0.10650330802031754,0.0,0.0
cgvLvRWMMfc,REAL,0.10283998006231984,0.0516440756123929,0.0,0.09233429415974967,0.03567393963512047,0.16789079612340452
LM5uS5UxOBI,REAL,0.10283998006231984,0.031322513314221645,0.022808198569040598,0.03623566707864615,0.0347233687457226,0.05770477347413032
09I6onjgNMc,REAL,0.10283998006231984,0.08026256460327537,0.0,0.12959761843046597,0.01596330838577815,0.10026981412119404
Y5zX9imKSck,REAL,0.09076857568807302,0.05189101752386968,0.045047207939783195,0.12343047346673239,0.09376845072965016,0.2444168630996263
Fq7zjr6yAIY,REAL,0.3796308801075976,0.4033070680909596,0.0,0.37176865246489754,0.0,0.0
UO4d8F1kuuc,REAL,0.2924534353252594,0.054141739497920546,0.12187978605593974,0.24132616352813682,0.37240315736238827,0.3492343941518938
FjoNDEgjErk,REAL,0.16894083518514424,0.24335572239751332,0.06017452528077502,0.3193012377785567,0.3090453167886531,0.3826689363620307
LLuLYBmUyW8,REAL,0.11346532939629944,0.16526540673731321,0.08057354335672147,0.12427974799314442,0.06215454384577644,0.30733082425333685
x2JzKy5c6PY,REAL,0.22388537044183365,0.13688361715825484,0.09744524957246206,0.16898799130676528,0.07118786711104443,0.23930881132962095
Lo-8FwfLWiU,REAL,0.22149003667328712,0.020809875367485128,0.011235750986585205,0.17166328343860468,0.20568381141587366,0.24795548598420158
NGeFA2fWzX8,REAL,0.12585588862067207,0.14544771335427917,0.0,0.1738504106058239,0.0,0.0
MIo0u_ImfHs,REAL,0.7765145304745156,0.14836790938051056,0.03266432733134767,0.12208370273230909,0.0,0.04439375294672082
dapP5W153YE,REAL,0.16217430275102698,0.12812516124462664,0.0,0.19374752204266235,0.0,0.0
RDxQPRnIMdA,REAL,0.20118909525564457,0.07436400704046922,0.0,0.11566977263305542,0.009982145867045475,0.09401325397970628
wHfXZ9jcX3A,REAL,0.09750615048261976,0.0671774062285317,0.0,0.1818802540641513,0.004972630659521017,0.06467006284561705
7ARFyrM6gVs,REAL,0.22330335295600373,0.14839391015428216,0.0,0.1774460575819907,0.02022927114967716,0.010171965151683171
_arK4MTbcTM,REAL,0.3375314395055001,0.12818554465239204,0.0,0.08547475091745178,0.0,0.0
UmmXGbFASC0,REAL,0.07465262181645778,0.0516955371299483,0.0,0.17999862135023414,0.0,0.0
hOz9L1KrJJY,REAL,0.09219284722328173,0.09676368919171101,0.0,0.20367190603418633,0.01821495917100948,0.10267705672594939
G76ThtqLvWk,REAL,0.13112688411849296,0.1845478350461123,0.0,0.18747966509119812,0.0,0.028813613079982203
8JLUzhkAQ6o,REAL,0.1559134000484418,0.1891275261588013,0.0,0.1568615001656274,0.039388216544030505,0.05229173475338705
GV8Y2SNWxLQ,REAL,0.3827523198727886,0.2717717536730206,0.0,0.1465510036675188,0.0,0.0
TmLcJ6UO5_Y,REAL,0.3116654758991067,0.31224277068982836,0.0,0.13421852365841577,0.0,0.03604581370806485
8BHpYSD87co,REAL,1.0000000000000002,0.056368226087865236,0.0,0.056368226087865236,0.0,0.0
93p9VWEMfBk,REAL,0.1273280845790061,0.04022827930922,0.0,0.14764877550607838,0.0,0.01810168026737899
lS9V0oDrPfs,REAL,0.15493627590665204,0.1324790299296818,0.0,0.15302256269628622,0.0,0.0
aOd4-T_p5fA,REAL,0.5796135181261766,0.3652510852565049,0.28773880509117916,0.2661940526848185,0.12431105241188,0.321142285837381
Zm3pFhdQv3g,REAL,0.31304017424185554,0.10613786159151159,0.009032283373643205,0.1679048122073246,0.06156404873356221,0.169972785110732
DcSuK7-ICGw,REAL,0.43503373858373073,0.09804930417638258,0.08542234763101149,0.14523732086733485,0.07679534529042084,0.08988851405327322
p_PJbmrX4uk,REAL,0.393035101545945,0.15874484823433754,0.0,0.13489290512284896,0.0,0.004561282512443881
dEdd4qcSudI,REAL,0.1433397071238919,0.27133593568366576,0.03436906292722031,0.08892744607664786,0.0,0.17190153632196317
BxOS_ekb2mw,REAL,0.230535973115058,0.10463233630313402,0.0,0.0725744030954917,0.0,0.0
LdOM0x0XDMo,REAL,0.0,0.06362292686943163,0.0,0.093668887308794,0.0,0.018785966374547405
QQF4Uz4CZMg,REAL,0.035875182057582854,0.07319914557947035,0.1570415183001308,0.21310388341400324,0.004974672113118932,0.0572532294313906
vQ_5BsUIxQk,REAL,0.216378527889311,0.060558461965867325,0.03266112725172825,0.10556893267506395,0.04602947927441778,0.02095942016096516
jqp0lqrfQwQ,REAL,0.18571199604918565,0.07008882829999116,0.03441954260435643,0.22501072467363178,0.01706521952660861,0.053201034578405484
zio4wp5tFZ8,REAL,0.22565549854654296,0.14921841905629807,0.0,0.11560761832248305,0.0,0.0012919813705817
RXeLbs_ogDU,REAL,0.1000458137056481,0.11294951794082907,0.05355095314996731,0.20658704218387278,0.02970861524236365,0.03030070519026728
Hk3GMLrlCEo,REAL,0.21125883828598271,0.20348981986029802,0.0,0.13313779807752188,0.0,0.014576138859001971
xBenpJNznJA,REAL,0.20534132006450445,0.15213369715231886,0.06358417629313327,0.18372869597836206,0.027553173476188138,0.07653768256688863
_Dx9Qjod0s0,REAL,0.16229965050755266,0.06177112485363397,0.0,0.05850995858216066,0.0046681814445652635,0.1381260018657884
baZ1cVxiNtg,REAL,0.05651862330477932,0.1233276237426727,0.0,0.20991162664484617,0.0,0.08012435081254113
EJe3xxkzj5Y,REAL,0.16711142317156455,0.12247551682317047,0.0,0.18049707153445066,0.0,0.0024067638855981752
_ey_1I1aJ5w,REAL,0.041964502636451795,0.12594911865696878,0.05958393275381462,0.21881971360854588,0.0,0.03301246749345163
S6tVYpKZ2fo,REAL,0.23346288510206514,0.056170733579522146,0.0,0.10261998765005972,0.0,0.012365723272180692
szvRvkQRyGg,REAL,0.059379350771816976,0.05125666296687415,0.03894906299301253,0.1869935318897707,0.0076514118358697635,0.042363486327290124
b0Go-EZEc4M,REAL,0.1473564939073948,0.12350490574716845,0.0,0.15011744856055453,0.0,0.07477994863941019
r6k3NdKoMX8,REAL,0.09741377688801725,0.150873388230629,0.19085289131633007,0.21065962810625477,0.07864747226470001,0.06982852293325731
nvmOhpuIhfI,REAL,0.14478810824764077,0.0350772623029431,0.0554361895741184,0.21590129699896637,0.0,0.008226139605773489
RcOOMlJHRH0,REAL,0.15504421167056592,0.13394001264978653,0.0,0.11477830659684284,0.0,0.025076938011441615
Wg-ZgiQvlTY,REAL,0.09626558784477537,0.06454122700409355,0.0,0.2247200781187858,0.0,0.021736298261033262
Tv1Z4jvcgws,REAL,0.18604025830616566,0.14566873450441267,0.0,0.16515402790047934,0.04009187011878089,0.06195767687258186
v9mxKGJ7Nv0,REAL,0.051851392079061275,0.03365179608824728,0.0,0.21108794637646855,0.0,0.0
oBfRJplcSuk,REAL,0.26274376113788944,0.1490080201094136,0.0,0.14892091847021904,0.0,0.0
dLhKPgAotSQ,REAL,0.14958491327316153,0.09695651094922736,0.009117640257771639,0.19206581504562523,0.01440478101536884,0.07385001819193512
g0CWxEuN2VI,REAL,0.06577778295995998,0.18091471105609291,0.0,0.17027793930840765,0.0,0.0
OIr31AZtVSk,REAL,0.12379990059144655,0.039043381588961146,0.06971602613498609,0.09834929241920148,0.008279535371820246,0.03869071493284343
peUY8q3GzlM,REAL,0.060279439354076175,0.039190702848252136,0.0165573237174712,0.07133000285881465,0.03888422783855232,0.03440295813485521
kk99KdrraJI,REAL,0.22090606760291165,0.054276507014823096,0.0,0.16663006442046746,0.0,0.002411406470005621
zsjK04TqQq0,REAL,0.11842092616536487,0.0854339095389146,0.05221998781897455,0.15242620440742993,0.03809833700102494,0.05865226263007084
lXQgSJsqLyw,REAL,0.07068447149327821,0.038377708804136525,0.0,0.196022397532299,0.03243881609267259,0.012919669406117662
MGeC6aZkz74,REAL,0.28562294192072485,0.030195668253894376,0.0,0.034740694648244065,0.0,0.0002289873300752066
9sgzsesyCew,REAL,0.10853983360823885,0.023424957363185273,0.0,0.1268646286674178,0.0,0.006033764074236762
jKyXUJceZ6k,REAL,0.13589696406484508,0.07100390101106296,0.0,0.07391679519666362,0.017538451020391106,0.11221631291808462
n3zHrXTVrH0,REAL,0.07284136701037168,0.06410963746473261,0.017576361034777496,0.22396313662583583,0.0037555814927244507,0.07418268985545241
fMK6n3JqfMw,REAL,0.06293387811288985,0.05669181102483812,0.0,0.22857017060722412,0.0,0.01401555879167527
rhhWr8R88IY,REAL,0.11066244792969006,0.08262907897143328,0.0,0.07865247857334673,0.0,0.0
5DLsUabKDIU,REAL,0.290986233906653,0.11919575167729937,0.03961031054882088,0.16797776951544952,0.022315821375532077,0.10674654105721715
X79M2qxsrig,REAL,0.06341335354551987,0.10053143584597755,0.0,0.23348848350485674,0.0,0.001225153308435845
e9sEYgOUeQA,REAL,0.08946678935830224,0.3435232183702198,0.0,0.24787621079663233,0.0,0.01569249126477243
whLwUXVZ2CY,REAL,0.08919656651240357,0.07142404604046672,0.0,0.29332537340289305,0.011704732372253893,0.01324884485535053
Zqv5CBWt9yA,REAL,0.13067302527824515,0.1167175124307207,0.0,0.05958251546130423,0.0,0.020878455814628098
g2orJgNOpnU,REAL,0.22324907042556122,0.046438609886325435,0.0,0.16096623332078122,0.0,0.021581407468118777
cPhQom-gLq0,REAL,0.07549982538949296,0.07000608314704809,0.0,0.18759534021779675,0.0,0.06941222439295812
fNTmrLZHcg8,REAL,0.12764724535779048,0.08233805514350304,0.0,0.23337947916600188,0.0,0.06074916345285475
T9WN2_ikz6Q,REAL,0.19526081986687727,0.15407277678075693,0.0,0.10635880944234119,0.0,0.025420981260793403
t-My3vpDBvA,REAL,0.0866245932880087,0.05732744389175834,0.02269289152050818,0.2341114715835771,0.03765536236650115,0.07405441192841082
FRbG0XrTNPY,REAL,0.3206665468304829,0.10078111055341891,0.0,0.2148408004876267,0.0,0.013266452323366214
FPm7xM849-E,REAL,0.21444540810779184,0.10983757557660251,0.0,0.20967340354276412,0.0,0.05412256803742314
PoJ73OXEEy0,REAL,0.1151590214310932,0.09280766858090503,0.0,0.196077264986364,0.0,0.06853954802836101
mt-pg8FBBDw,REAL,0.3055271563442299,0.11727612519180328,0.015700513234221815,0.24492676221924214,0.012644420095399546,0.059598808420725284
2RPuAW7E-YQ,REAL,0.2998632176443087,0.11711526366232253,0.029777137498257715,0.13803275078982544,0.26016608229265936,0.08822891068028219
gLVZNTtr_rI,REAL,0.07317786751064662,0.033311724374990505,0.030782327506493744,0.15271466487005916,0.0,0.02110690991330941
64K0ZNYZBs0,REAL,0.1320545913657052,0.07031486867948941,0.0,0.19927657330142745,0.0,0.01636340387638731
zaNkvgcDHqE,REAL,0.27666326305265065,0.21647677183156663,0.0,0.24176195443213847,0.0,0.0
OL3yCJEm4OM,REAL,0.06262988815635243,0.4373053867589699,0.0,0.198598439537808,0.0,0.0
wgMiKKcc8pE,REAL,0.21852178242902198,0.07546121076586179,0.24000723714854738,0.04561276917722812,0.10635454910649225,0.035242409147719735
gsc1ZdqXX3o,REAL,0.08340941143953931,0.020063035352793673,0.06110543994583952,0.022591523469758554,0.08818421937167076,0.055701703161098536
dFKhWe2bBkM,REAL,0.07358347135809967,0.0971953087262895,0.0,0.19759026708137484,0.011610378813896146,0.01674299920495552
FXmeHO-OVFk,REAL,0.05963591967260419,0.09267209717658333,0.0,0.18174199451500764,0.0,0.01556432401635961
r5hECQ8KBRw,REAL,0.2619518436108117,0.07577395812311813,0.026653054506357778,0.09398850663679188,0.017940069615770774,0.05352298915377521
Wv-ZSnT3rjE,REAL,0.05969647327950797,0.05479182147513218,0.01740066232714481,0.18038148613102503,0.0,0.029657502525020155
gDf86AXzAgA,REAL,0.045027059068795325,0.11937258486372296,0.0,0.17824010688648603,0.0,0.06286212380637862
vJVqUwc9J7g,REAL,0.053114389904315606,0.09178952252031361,0.0,0.40803619928161977,0.0,0.0016394929777333114
jzbMxWvnlGw,REAL,0.15659626942570926,0.07317675513042995,0.0,0.21392327590300003,0.0,0.07613677718737233
h25S27rh4oY,REAL,0.06471033103455036,0.12927492413794742,0.0,0.2089451459863727,0.0,0.01508840564910658
_7-LUPHLCnU,REAL,0.1150544103411031,0.1372319023473002,0.031725194456315255,0.09030594568860036,0.0,0.06629128043424809
4E99h4rdJJ4,REAL,0.14264349930347137,0.10312848269731566,0.0,0.2014743530967051,0.0,0.016334279718870474
q4WEUoz2wHc,REAL,0.17432201718392784,0.06012603745730825,0.0,0.13135632916116066,0.005853475584511036,0.015215282474801119
F1qFB4n9K6Q,REAL,0.07783224863615565,0.07433349167184321,0.0,0.16583604772250599,0.004073891230435285,0.0743818466615161
WO0_U8pKRtw,REAL,0.05352162861001578,0.10723951301152518,0.0,0.18626446173016684,0.024853283391197616,0.04843614716589611
nco48PDPOqc,REAL,0.09079506776126299,0.06354307203431347,0.0,0.21434202450050735,0.01556579421766656,0.04862762136470464
WFlL2NWLZj8,REAL,0.13682298191037365,0.04102921226443915,0.0,0.05503333819413375,0.042490462223164945,0.025878715798577402
u8DC6yBhHUA,REAL,0.1792478576745167,0.38610610674419255,0.0,0.19458947007278654,0.0,0.018948432424080175
53FPC7tqbNI,REAL,0.15418626050339326,0.10665932025733725,0.0,0.16228952991811518,0.02935587297462009,0.047305462008220285
akWm1VVff1A,REAL,0.2271948514875824,0.20855500571047592,0.051358381059590605,0.19972974491922993,0.016994525809119095,0.06684543029916326
JukZGqYx0gs,REAL,0.0999017685806434,0.05654855979023567,0.0,0.21794850542601674,0.03618592748256439,0.028167554425159256
w86_VwPi52I,REAL,0.2332344587665003,0.11239858885595749,0.0,0.10483415348817537,0.0,0.020597341060564496
EntLchF82-4,REAL,0.10489721588279832,0.14241921320436407,0.0,0.3244796494627034,0.0,0.00653578265639458
Z_kZnIq8Tzk,REAL,0.16463369556978247,0.057357795094414694,0.0,0.04785938409469215,0.0,0.013432805138649563
PtmHSxPzr5Q,REAL,0.17896788569321573,0.0780321849143761,0.15061160804615467,0.07630922870310114,0.04177614089406874,0.06437282528569123
Xra3V-LLY6g,REAL,0.044291986429770114,0.037730581021448883,0.0,0.19397667399903631,0.0,0.007501988310593186
xv6-WYVqmNM,REAL,0.10664529074512417,0.0464314605511828,0.0,0.18187948432148943,0.01005401169075978,0.0071020722761998755
EBTKggc_7MI,REAL,0.19688854767018593,0.034606327350332616,0.12977181239551153,0.059329463331580935,0.10687849139813657,0.05618990925789101
AEDdwdwg5cU,REAL,0.08537326039125204,0.11249062795865529,0.05331149475749594,0.2377294586814184,0.004613167168166637,0.10897544284484915
fcPI0Y_cuWo,REAL,0.18271798609389983,0.061683621840826756,0.0,0.04004065963851898,0.0,0.0
5FvSia64Y_g,REAL,0.22020138715358498,0.1596516787164564,0.0,0.10276514351057045,0.0,0.0
WWoiQ-1pZMo,REAL,0.1633649251516603,0.047788559472756904,0.0,0.15688482445618201,0.0,0.042065905654590494
hbcWUfF7U1Y,REAL,0.18325769880311266,0.04863745445565271,0.0,0.023825175531787913,0.0,0.0
1JEibvlMAWk,REAL,0.05087627663520744,0.12759036597369863,0.0,0.21212300368429293,0.0,0.0
X7v3jNmNMZ4,REAL,0.09620001934090126,0.07340438731057145,0.019009213578737652,0.2043027405284209,0.04021292921834202,0.054520012138835
zsgdzuooLUw,REAL,0.049241514624137714,0.010465818259024748,0.0,0.0777830425392651,0.013369835138262816,0.016998472194677733
43pniwk_r7M,REAL,0.17991792975567664,0.04632984704841507,0.0,0.032190144714401306,0.0,0.0026624637216164765
nc26Kiq0B0g,REAL,0.09843322482213074,0.06791678926390761,0.0,0.19587492719994135,0.0,0.029157635892518387
bXJU7mZUud4,REAL,0.24462168925179345,0.09811589875045941,0.02551291928532041,0.05521889762608038,0.013916458811075262,0.014512452232052872
LlhgR0Y58ZI,REAL,0.3998698926126114,0.1042153273952719,0.0,0.21051956782232994,0.0,0.0
w0w7PrZS40w,REAL,0.2541786263970951,0.11978601928496715,0.027088450742278343,0.15120407893260362,0.039298089411018304,0.0563144077084239
d7l56gMT7Tg,REAL,0.2936760210306096,0.07476126266691017,0.09731470816625012,0.03411693165676035,0.05291130957422065,0.07709277783250869
1UdCP-nZC1Q,REAL,0.0615554444959635,0.0583551630884234,0.06584118101732145,0.11398681906384621,0.012650556866456764,0.02892313773419664
SNlGhXV5LXw,REAL,0.3357505939425341,0.017418785539355185,0.0,0.020886047607731675,0.0,0.0
_aNkMde7X8E,REAL,0.23855344519607372,0.0483348328259592,0.0,0.12431312827049784,0.0,0.0008403433605012819
Efr9FzOWEGE,REAL,0.2783809209003644,0.13539869531615784,0.0,0.19581729780150886,0.0,0.02212378319879793
Edt36Y2HELY,REAL,0.09089998779616967,0.17795273061982325,0.0,0.22792819192447744,0.005815843141531132,0.0737428174727349
TqL3M02awOw,REAL,0.28793393703400205,0.061172874458711834,0.0,0.03176930640163019,0.0,0.0
FalDYC00icc,REAL,0.1351875551021795,0.15619257474091156,0.0,0.1821675870254251,0.02390492939622917,0.026325676403080252
4Ihwd8_NT_Y,REAL,0.15611161433007245,0.06739383608821987,0.0,0.021410585936511288,0.0,0.002405628535340688
AKfskIGrpfk,REAL,0.33129511962666947,0.11107153894262656,0.05310164907014781,0.06814427203586636,0.028965204013720304,0.028436563964373905
FQtpL5aHdxg,REAL,0.34487893971764216,0.14694973406232736,0.0,0.14460346431839372,0.0,0.08734131211136353
I0lkvADG-6w,REAL,0.520835207259175,0.12537895836628205,0.0,0.18469486527864223,0.0,0.0
5m6RqeDOESo,REAL,0.5679667137188478,0.14045071932722214,0.0,0.16751931935404574,0.0,0.014767167946778431
S0esc-aspBk,REAL,0.15046307088711536,0.12400945849354135,0.05224985350000812,0.21316939202746962,0.016112960353106644,0.05429485387188844
j1WL3Ysi9jo,REAL,0.44937422330043475,0.06027384785920834,0.0,0.1447359170906241,0.0,0.004388950571474713
lqG52ck3Gdg,REAL,0.250302046246969,0.19867699422861568,0.0,0.1439443370769663,0.0,0.0
